dataset_id	movie_name	entity_url	entity_id
2660	Thing From Another World, The (1951)	http://dbpedia.org/resource/The_Thing_from_Another_World	4412
3367	Devil's Brigade, The (1968)	http://dbpedia.org/resource/The_Devil's_Brigade_(film)	4961
3062	Longest Day, The (1962)	http://dbpedia.org/resource/The_Longest_Day_(film)	1322
3613	Things Change (1988)	http://dbpedia.org/resource/Things_Change	2887
3442	Band of the Hand (1986)	http://dbpedia.org/resource/Band_of_the_Hand	8564
3731	Cutter's Way (1981)	http://dbpedia.org/resource/Cutter's_Way	550
2570	Walk on the Moon, A (1999)	http://dbpedia.org/resource/A_Walk_on_the_Moon	8579
663	Kids in the Hall: Brain Candy (1996)	http://dbpedia.org/resource/Kids_in_the_Hall:_Brain_Candy	97
3878	X: The Unknown (1956)	http://dbpedia.org/resource/X_the_Unknown	608
3572	Carnosaur (1993)	http://dbpedia.org/resource/Carnosaur_(film)	3984
850	Cyclo (1995)	http://dbpedia.org/resource/Cyclo_(film)	1572
2935	Lady Eve, The (1941)	http://dbpedia.org/resource/The_Lady_Eve	2627
2661	It Came from Outer Space (1953)	http://dbpedia.org/resource/It_Came_from_Outer_Space	8037
3316	Reindeer Games (2000)	http://dbpedia.org/resource/Reindeer_Games	10114
2187	Stage Fright (1950)	http://dbpedia.org/resource/Stage_Fright_(1950_film)	10285
3834	Bronco Billy (1980)	http://dbpedia.org/resource/Bronco_Billy	2920
1646	Rocket Man (1997)	http://dbpedia.org/resource/RocketMan	14525
3573	Carnosaur 2 (1995)	http://dbpedia.org/resource/Carnosaur_2	10993
176	Living in Oblivion (1995)	http://dbpedia.org/resource/Living_in_Oblivion	4073
2936	Sullivan's Travels (1942)	http://dbpedia.org/resource/Sullivan's_Travels	9120
319	Shallow Grave (1994)	http://dbpedia.org/resource/Shallow_Grave	5686
805	Time to Kill, A (1996)	http://dbpedia.org/resource/A_Time_to_Kill_(1996_film)	1116
1504	Hollow Reed (1996)	http://dbpedia.org/resource/Hollow_Reed	9006
2534	Avalanche (1978)	http://dbpedia.org/resource/Avalanche_(1978_film)	12050
1375	Star Trek III: The Search for Spock (1984)	http://dbpedia.org/resource/Star_Trek_III:_The_Search_for_Spock	7906
3317	Wonder Boys (2000)	http://dbpedia.org/resource/Wonder_Boys_(film)	2544
2970	Fitzcarraldo (1982)	http://dbpedia.org/resource/Fitzcarraldo	6913
3189	My Dog Skip (1999)	http://dbpedia.org/resource/My_Dog_Skip_(film)	5339
2045	Far Off Place, A (1993)	http://dbpedia.org/resource/A_Far_Off_Place	6880
920	Gone with the Wind (1939)	http://dbpedia.org/resource/Gone_with_the_Wind_(film)	1915
3614	Honeymoon in Vegas (1992)	http://dbpedia.org/resource/Honeymoon_in_Vegas	2691
3483	Road to El Dorado, The (2000)	http://dbpedia.org/resource/The_Road_to_El_Dorado	3883
3318	Deterrence (1998)	http://dbpedia.org/resource/Deterrence_(film)	10184
177	Lord of Illusions (1995)	http://dbpedia.org/resource/Lord_of_Illusions	103
921	My Favorite Year (1982)	http://dbpedia.org/resource/My_Favorite_Year	10240
1647	Playing God (1997)	http://dbpedia.org/resource/Playing_God_(film)	4375
320	Suture (1993)	http://dbpedia.org/resource/Suture_(film)	14288
1376	Star Trek IV: The Voyage Home (1986)	http://dbpedia.org/resource/Star_Trek_IV:_The_Voyage_Home	6167
412	Age of Innocence, The (1993)	http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film)	13898
455	Free Willy (1993)	http://dbpedia.org/resource/Free_Willy	4001
3109	River, The (1984)	http://dbpedia.org/resource/The_River_(1984_film)	9882
1199	Brazil (1985)	http://dbpedia.org/resource/Brazil_(1985_film)	4753
2046	Flight of the Navigator (1986)	http://dbpedia.org/resource/Flight_of_the_Navigator	3130
1071	For the Moment (1994)	http://dbpedia.org/resource/The_Great_Moment_(1944_film)	6687
2971	All That Jazz (1979)	http://dbpedia.org/resource/All_That_Jazz_(film)	1582
1892	Perfect Murder, A (1998)	http://dbpedia.org/resource/The_Perfect_Murder_(film)	10040
1826	Barney's Great Adventure (1998)	http://dbpedia.org/resource/Barney's_Great_Adventure	5639
2937	Palm Beach Story, The (1942)	http://dbpedia.org/resource/The_Palm_Beach_Story	6428
1113	Associate, The (1996)	http://dbpedia.org/resource/The_Associate	3324
2413	Clue (1985)	http://dbpedia.org/resource/Clue_(film)	6866
1648	House of Yes, The (1997)	http://dbpedia.org/resource/The_House_of_Yes	13569
3319	Judy Berlin (1999)	http://dbpedia.org/resource/Judy_Berlin	8083
2288	Thing, The (1982)	http://dbpedia.org/resource/The_Thing_(1982_film)	283
2047	Gnome-Mobile, The (1967)	http://dbpedia.org/resource/The_Gnome-Mobile	7982
1767	Music From Another Room (1998)	http://dbpedia.org/resource/Music_from_Another_Room_(film)	4800
3368	Big Country, The (1958)	http://dbpedia.org/resource/The_Big_Country	7193
277	Miracle on 34th Street (1994)	http://dbpedia.org/resource/Miracle_on_34th_Street_(1994_film)	13967
1377	Batman Returns (1992)	http://dbpedia.org/resource/Batman_Returns	3178
2938	Man Facing Southeast (Hombre Mirando al Sudeste) (1986)	http://dbpedia.org/resource/Man_Facing_Southeast	4684
851	Basquiat (1996)	http://dbpedia.org/resource/Basquiat_(film)	492
413	Airheads (1994)	http://dbpedia.org/resource/Airheads	5156
1931	Mutiny on the Bounty (1935)	http://dbpedia.org/resource/Mutiny_on_the_Bounty_(1935_film)	14636
278	Miami Rhapsody (1995)	http://dbpedia.org/resource/Miami_Rhapsody	9858
2323	Cruise, The (1998)	http://dbpedia.org/resource/Cruise	9096
1769	Replacement Killers, The (1998)	http://dbpedia.org/resource/The_Replacement_Killers	13147
1649	Fast, Cheap & Out of Control (1997)	http://dbpedia.org/resource/Fast,_Cheap_&_Out_of_Control	12051
3190	Supernova (2000)	http://dbpedia.org/resource/Supernova_(2000_film)	11584
322	Swimming with Sharks (1995)	http://dbpedia.org/resource/Swimming_with_Sharks	13041
1893	Beyond Silence (1996)	http://dbpedia.org/resource/Beyond_Silence_(1996_film)	2742
1234	Sting, The (1973)	http://dbpedia.org/resource/Sting_of_the_West	4967
2414	Young Sherlock Holmes (1985)	http://dbpedia.org/resource/Young_Sherlock_Holmes	1560
3443	Born American (1986)	http://dbpedia.org/resource/Born_American	345
3246	Malcolm X (1992)	http://dbpedia.org/resource/Malcolm_X_(1992_film)	8838
1770	B. Monkey (1998)	http://dbpedia.org/resource/B._Monkey	11792
2048	Great Mouse Detective, The (1986)	http://dbpedia.org/resource/The_Great_Mouse_Detective	10933
1599	Steel (1997)	http://dbpedia.org/resource/Man_of_Steel_(film)	10003
43	Restoration (1995)	http://dbpedia.org/resource/Restoration_(1995_film)	13977
1894	Six Days Seven Nights (1998)	http://dbpedia.org/resource/Six_Days_Seven_Nights	13503
852	Tin Cup (1996)	http://dbpedia.org/resource/Tin_Cup	7907
533	Shadow, The (1994)	http://dbpedia.org/resource/Shadow_of_the_Vampire	6862
950	Thin Man, The (1934)	http://dbpedia.org/resource/The_Thin_Man_Goes_Home	1122
1771	Night Flier (1997)	http://dbpedia.org/resource/The_Night_Flier_(film)	5423
2831	Dog of Flanders, A (1999)	http://dbpedia.org/resource/A_Dog_of_Flanders_(1999_film)	2886
2415	Violets Are Blue... (1986)	http://dbpedia.org/resource/Violets_Are_Blue_(film)	6833
2973	Crimes and Misdemeanors (1989)	http://dbpedia.org/resource/Crimes_and_Misdemeanors	269
1507	Paradise Road (1997)	http://dbpedia.org/resource/Paradise_Road_(1997_film)	9028
3063	Poison Ivy (1992)	http://dbpedia.org/resource/Poison_Ivy_(1992_film)	9391
2049	Happiest Millionaire, The (1967)	http://dbpedia.org/resource/The_Happiest_Millionaire	12956
2325	Orgazmo (1997)	http://dbpedia.org/resource/Orgazmo	2333
145	Bad Boys (1995)	http://dbpedia.org/resource/Bad_Boys_(1995_film)	6810
324	Sum of Us, The (1994)	http://dbpedia.org/resource/The_Sum_of_Us_(film)	11247
1600	She's So Lovely (1997)	http://dbpedia.org/resource/She's_So_Lovely	4782
1235	Harold and Maude (1971)	http://dbpedia.org/resource/Harold_and_Maude	8714
2148	House (1986)	http://dbpedia.org/resource/Grindhouse_(film)	12035
2454	Fly, The (1958)	http://dbpedia.org/resource/The_Fly_(1958_film)	6469
1650	Washington Square (1997)	http://dbpedia.org/resource/Washington_Square_(film)	13459
16	Casino (1995)	http://dbpedia.org/resource/Casino_(film)	8503
2188	54 (1998)	http://dbpedia.org/resource/54_(film)	8347
1772	Blues Brothers 2000 (1998)	http://dbpedia.org/resource/Blues_Brothers_2000	5538
2833	Lucie Aubrac (1997)	http://dbpedia.org/resource/Lucie_Aubrac_(film)	8384
2149	House II: The Second Story (1987)	http://dbpedia.org/resource/House_II:_The_Second_Story	3346
3879	Art of War, The (2000)	http://dbpedia.org/resource/The_Art_of_War_(film)	14185
2050	Herbie Goes Bananas (1980)	http://dbpedia.org/resource/Herbie_Goes_Bananas	1429
146	Amazing Panda Adventure, The (1995)	http://dbpedia.org/resource/The_Amazing_Panda_Adventure	210
3732	Fury, The (1978)	http://dbpedia.org/resource/Fury	3880
2571	Matrix, The (1999)	http://dbpedia.org/resource/The_Matrix_(franchise)	1707
2326	Shattered Image (1998)	http://dbpedia.org/resource/Shattered_Image	3982
2535	Earthquake (1974)	http://dbpedia.org/resource/Earthquake_(film)	7682
325	National Lampoon's Senior Trip (1995)	http://dbpedia.org/resource/National_Lampoon's_Senior_Trip	3247
1895	Can't Hardly Wait (1998)	http://dbpedia.org/resource/Can't_Hardly_Wait	5574
704	Quest, The (1996)	http://dbpedia.org/resource/The_Quest_(film)	16
414	Air Up There, The (1994)	http://dbpedia.org/resource/The_Air_Up_There	4299
577	Andre (1994)	http://dbpedia.org/resource/Andre_(film)	7806
2189	I Married A Strange Person (1997)	http://dbpedia.org/resource/I_Married_a_Strange_Person!	13532
147	Basketball Diaries, The (1995)	http://dbpedia.org/resource/The_Basketball_Diaries_(film)	13418
3484	Skulls, The (2000)	http://dbpedia.org/resource/The_Skulls_(film)	10356
535	Short Cuts (1993)	http://dbpedia.org/resource/Short_Cuts	2146
1651	Telling Lies in America (1997)	http://dbpedia.org/resource/Telling_Lies_in_America	11688
2939	Niagara (1953)	http://dbpedia.org/resource/Niagara_(1953_film)	12750
2051	Herbie Goes to Monte Carlo (1977)	http://dbpedia.org/resource/Herbie_Goes_to_Monte_Carlo	3071
806	American Buffalo (1996)	http://dbpedia.org/resource/American_Buffalo_(film)	2512
3733	Paper Chase, The (1973)	http://dbpedia.org/resource/The_Paper_Chase_(film)	649
2536	Concorde: Airport '79, The (1979)	http://dbpedia.org/resource/The_Concorde_..._Airport_'79	5571
178	Love & Human Remains (1993)	http://dbpedia.org/resource/Love_and_Human_Remains	7808
3247	Sister Act (1992)	http://dbpedia.org/resource/Sister_Act	11573
415	Another Stakeout (1993)	http://dbpedia.org/resource/Another_Stakeout	7028
2327	Tales from the Darkside: The Movie (1990)	http://dbpedia.org/resource/Tales_from_the_Darkside:_The_Movie	9416
664	Faithful (1996)	http://dbpedia.org/resource/Faithful	34
326	To Live (Huozhe) (1994)	http://dbpedia.org/resource/To_Live_(1994_film)	1488
536	Simple Twist of Fate, A (1994)	http://dbpedia.org/resource/A_Simple_Twist_of_Fate	8937
3110	Country (1984)	http://dbpedia.org/resource/Country_Strong	9449
17	Sense and Sensibility (1995)	http://dbpedia.org/resource/Sense_and_Sensibility_(film)	13481
2190	Why Do Fools Fall In Love? (1998)	http://dbpedia.org/resource/Why_Do_Fools_Fall_in_Love_(film)	14335
1896	Cousin Bette (1998)	http://dbpedia.org/resource/Cousin_Bette_(film)	8736
3734	Prince of the City (1981)	http://dbpedia.org/resource/Prince_of_the_City	13404
2537	Beyond the Poseidon Adventure (1979)	http://dbpedia.org/resource/Beyond_the_Poseidon_Adventure	2469
44	Mortal Kombat (1995)	http://dbpedia.org/resource/Mortal_Kombat_(film)	10436
3324	Drowning Mona (2000)	http://dbpedia.org/resource/Drowning_Mona	5134
327	Tank Girl (1995)	http://dbpedia.org/resource/Tank_Girl_(film)	10608
3066	Tora! Tora! Tora! (1970)	http://dbpedia.org/resource/Tora!_Tora!_Tora!	6799
2701	Wild Wild West (1999)	http://dbpedia.org/resource/Wild_Wild_West	13534
279	My Family (1995)	http://dbpedia.org/resource/My_Family_(film)	2882
3615	Dinosaur (2000)	http://dbpedia.org/resource/Dinosaur_(film)	10501
3444	Bloodsport (1988)	http://dbpedia.org/resource/Bloodsport_(film)	187
3248	Sister Act 2: Back in the Habit (1993)	http://dbpedia.org/resource/Sister_Act_2:_Back_in_the_Habit	11384
2662	War of the Worlds, The (1953)	http://dbpedia.org/resource/The_War_of_the_Worlds_(1953_film)	291
3111	Places in the Heart (1984)	http://dbpedia.org/resource/Places_in_the_Heart	9735
18	Four Rooms (1995)	http://dbpedia.org/resource/Four_Rooms	12977
2191	Merry War, A (1997)	http://dbpedia.org/resource/Keep_the_Aspidistra_Flying_(film)	9591
1200	Aliens (1986)	http://dbpedia.org/resource/Aliens_(film)	11313
2834	Very Thought of You, The (1998)	http://dbpedia.org/resource/The_Very_Thought_of_You_(film)	4242
148	Awfully Big Adventure, An (1995)	http://dbpedia.org/resource/An_Awfully_Big_Adventure	5343
456	Fresh (1994)	http://dbpedia.org/resource/Fresh_(1994_film)	12995
2289	Player, The (1992)	http://dbpedia.org/resource/Players_(film)	4346
3735	Serpico (1973)	http://dbpedia.org/resource/Serpico	10814
1897	High Art (1998)	http://dbpedia.org/resource/High_Art	10885
3486	Devil Girl From Mars (1954)	http://dbpedia.org/resource/Devil_Girl_from_Mars	5410
3067	Women on the Verge of a Nervous Breakdown (1988)	http://dbpedia.org/resource/Women_on_the_Verge_of_a_Nervous_Breakdown	2594
2572	10 Things I Hate About You (1999)	http://dbpedia.org/resource/10_Things_I_Hate_About_You	13082
2798	Problem Child (1990)	http://dbpedia.org/resource/Problem_Child_(film)	2548
328	Tales From the Crypt Presents: Demon Knight (1995)	http://dbpedia.org/resource/Demon_Knight	9121
2538	Dancemaker (1998)	http://dbpedia.org/resource/Dancemaker	3104
1114	Funeral, The (1996)	http://dbpedia.org/resource/Funeral_in_Berlin_(film)	13063
2663	It Came from Beneath the Sea (1955)	http://dbpedia.org/resource/It_Came_from_Beneath_the_Sea	10345
2702	Summer of Sam (1999)	http://dbpedia.org/resource/Summer_of_Sam	11528
3445	Eyes of Laura Mars (1978)	http://dbpedia.org/resource/Eyes_of_Laura_Mars	4029
2835	Chill Factor (1999)	http://dbpedia.org/resource/Chill_Factor_(film)	5434
1458	Touch (1997)	http://dbpedia.org/resource/Touch_(1997_film)	7742
2052	Hocus Pocus (1993)	http://dbpedia.org/resource/Hocus_Pocus_(1993_film)	5780
2290	Stardust Memories (1980)	http://dbpedia.org/resource/Stardust_Memories	13501
329	Star Trek: Generations (1994)	http://dbpedia.org/resource/Star_Trek_Generations	691
1076	Innocents, The (1961)	http://dbpedia.org/resource/Innocents_of_Paris	10132
2799	Problem Child 2 (1991)	http://dbpedia.org/resource/Problem_Child_2	10380
1932	Great Ziegfeld, The (1936)	http://dbpedia.org/resource/The_Great_Ziegfeld	9461
2940	Gilda (1946)	http://dbpedia.org/resource/Gilda_Live	7438
2974	Bats (1999)	http://dbpedia.org/resource/Bats_(film)	2944
1459	Absolute Power (1997)	http://dbpedia.org/resource/Absolute_Power_(film)	7744
2291	Edward Scissorhands (1990)	http://dbpedia.org/resource/Edward_Scissorhands	10092
3370	Betrayed (1988)	http://dbpedia.org/resource/Betrayed_(1988_film)	11891
280	Murder in the First (1995)	http://dbpedia.org/resource/Murder_in_the_First	7926
3112	'Night Mother (1986)	http://dbpedia.org/resource/'night,_Mother_(film)	8323
3325	Next Best Thing, The (2000)	http://dbpedia.org/resource/The_Next_Best_Thing	38
2053	Honey, I Blew Up the Kid (1992)	http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid	11229
1899	Passion in the Desert (1998)	http://dbpedia.org/resource/Passion_in_the_Desert	12842
1337	Body Snatcher, The (1945)	http://dbpedia.org/resource/The_Body_Snatcher_(film)	3436
1508	Traveller (1997)	http://dbpedia.org/resource/Traveler	7805
2292	Overnight Delivery (1996)	http://dbpedia.org/resource/Overnight_Delivery	10319
1378	Young Guns (1988)	http://dbpedia.org/resource/Young_Guns	4729
1201	Good, The Bad and The Ugly, The (1966)	http://dbpedia.org/resource/The_Good,_the_Bad_and_the_Ugly	6255
580	Princess Caraboo (1994)	http://dbpedia.org/resource/Princess_Caraboo_(film)	11389
2416	Back to School (1986)	http://dbpedia.org/resource/Back_to_School	7829
3371	Bound for Glory (1976)	http://dbpedia.org/resource/Bound_for_Glory_(film)	14413
3326	What Planet Are You From? (2000)	http://dbpedia.org/resource/What_Planet_Are_You_From%3F	3752
3194	Way We Were, The (1973)	http://dbpedia.org/resource/The_Way_We_Were	4736
3113	End of Days (1999)	http://dbpedia.org/resource/End_of_Days_(film)	3776
2539	Analyze This (1999)	http://dbpedia.org/resource/Analyze_This	13728
3737	Lonely Are the Brave (1962)	http://dbpedia.org/resource/Lonely_Are_the_Brave	7121
1339	Bram Stoker's Dracula (1992)	http://dbpedia.org/resource/Bram_Stoker's_Dracula	2861
1934	You Can't Take It With You (1938)	http://dbpedia.org/resource/You_Can't_Take_It_With_You_(film)	6419
2664	Invasion of the Body Snatchers (1956)	http://dbpedia.org/resource/Invasion_of_the_Body_Snatchers_(1978_film)	11046
2836	Outside Providence (1999)	http://dbpedia.org/resource/Outside_Providence_(film)	8360
2800	Little Nemo: Adventures in Slumberland (1992)	http://dbpedia.org/resource/Little_Nemo:_Adventures_in_Slumberland	6871
952	Around the World in 80 Days (1956)	http://dbpedia.org/resource/Around_the_World_in_80_Days_(1956_film)	6203
416	Bad Girls (1994)	http://dbpedia.org/resource/Bad_Girls	11723
2704	Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)	http://dbpedia.org/resource/Les_Amants_du_Pont-Neuf	13789
2293	Shadrach (1998)	http://dbpedia.org/resource/Shadrach_(film)	11784
581	Celluloid Closet, The (1995)	http://dbpedia.org/resource/The_Celluloid_Closet	13491
1202	Withnail and I (1987)	http://dbpedia.org/resource/Withnail_and_I	3767
2328	Vampires (1998)	http://dbpedia.org/resource/Vampires_(film)	4654
2417	Heartburn (1986)	http://dbpedia.org/resource/Heartburn_(film)	11211
179	Mad Love (1995)	http://dbpedia.org/resource/Mad_Love_(1995_film)	10371
3446	Funny Bones (1995)	http://dbpedia.org/resource/Funny_Bones	11075
1379	Young Guns II (1990)	http://dbpedia.org/resource/Young_Guns_II	14649
1601	Hoodlum (1997)	http://dbpedia.org/resource/Hoodlum_(film)	769
3114	Toy Story 2 (1999)	http://dbpedia.org/resource/Toy_Story_2	9171
3327	Beyond the Mat (2000)	http://dbpedia.org/resource/Beyond_the_Mat	9185
3738	Sugarland Express, The (1974)	http://dbpedia.org/resource/The_Sugarland_Express	3697
2540	Corruptor, The (1999)	http://dbpedia.org/resource/The_Corruptor	8952
330	Tales from the Hood (1995)	http://dbpedia.org/resource/Tales_from_the_Hood	3882
1901	Dear Jesse (1997)	http://dbpedia.org/resource/Dear_Jesse	2979
2329	American History X (1998)	http://dbpedia.org/resource/American_History_X	12403
3835	Crush, The (1993)	http://dbpedia.org/resource/Crush_(2001_film)	1939
180	Mallrats (1995)	http://dbpedia.org/resource/Mallrats	13291
2294	Antz (1998)	http://dbpedia.org/resource/Antz	10195
1935	How Green Was My Valley (1941)	http://dbpedia.org/resource/How_Green_Was_My_Valley_(film)	13740
1340	Bride of Frankenstein (1935)	http://dbpedia.org/resource/Bride_of_Frankenstein	14396
3447	Good Earth, The (1937)	http://dbpedia.org/resource/The_Good_Earth_(film)	7553
45	To Die For (1995)	http://dbpedia.org/resource/To_Die_For_(1994_film)	10801
181	Mighty Morphin Power Rangers: The Movie (1995)	http://dbpedia.org/resource/Mighty_Morphin_Power_Rangers:_The_Movie	11963
808	Alaska (1996)	http://dbpedia.org/resource/Alaska_(1996_film)	2275
1936	Mrs. Miniver (1942)	http://dbpedia.org/resource/Mrs._Miniver_(film)	437
2941	South Pacific (1958)	http://dbpedia.org/resource/South_Pacific	5076
1236	Trust (1990)	http://dbpedia.org/resource/Trust_(1990_film)	13175
1077	Sleeper (1973)	http://dbpedia.org/resource/Sleeper	10564
